20.0032320022583,1907,6
1.328675031661987,98,8
1.867155075073242,146,16
1.772550106048584,139,10
0.4198830127716064,11,9
0.8829810619354248,50,14
1.393311977386475,104,9
1.926946878433228,156,9
0.8367679119110107,55,7
1.887408971786499,151,8
0.7347698211669922,42,7
0.6230030059814453,26,11
1.107270002365112,77,8
1.764058828353882,140,8
0.4580988883972168,12,7
0.8968639373779297,54,7
0.7085540294647217,36,10
2.090610027313232,169,11
1.804678916931152,147,9
2.269597053527832,187,14
0.6961300373077393,29,14
1.012418985366821,62,11
1.349838018417358,103,7
0.7155888080596924,33,15
1.974286079406738,160,9
1.992066860198975,154,16
1.333441972732544,97,8
1.784076929092407,145,7
1.348006010055542,100,8
0.878338098526001,45,16
1.180047988891602,83,8
1.511795043945313,119,7
1.247415781021118,91,7
1.329921960830688,96,7
1.439864873886108,109,7
1.308929920196533,95,12
0.8740010261535645,56,6
0.4033029079437256,2,14
1.085165023803711,69,12
0.8311100006103516,51,8
0.5388419628143311,16,15
0.4847640991210938,10,12
1.488649845123291,104,15
0.6759910583496094,37,6
1.80620813369751,141,14
2.129337072372437,179,8
0.7275879383087158,39,6
1.854019165039063,148,8
0.6266031265258789,23,16
0.6046929359436035,18,18
1.136414051055908,80,6
1.025056838989258,60,14
1.89080810546875,146,16
1.187829971313477,76,14
1.995901107788086,161,8
1.695904970169067,135,10
0.5014410018920898,18,8
0.7482919692993164,41,10
1.983947992324829,157,11
2.182072877883911,185,7
0.3985939025878906,3,13
0.700523853302002,29,14
0.2233221530914307,0,0
1.427515029907227,112,7
1.102452039718628,80,8
0.6133160591125488,32,6
1.555871963500977,116,16
0.3975260257720947,5,8
0.4811251163482666,12,9
1.82546591758728,150,7
1.735718011856079,136,11
0.4505698680877686,11,10
1.23686695098877,86,11
0.9877669811248779,67,8
1.484791994094849,108,12
1.35630989074707,105,8
1.503999948501587,114,7
0.3522541522979736,3,7
0.6406049728393555,34,5
1.201217889785767,81,14
2.285968065261841,194,8
2.182810068130493,183,10
1.772560834884644,142,7
1.676614999771118,133,7
0.9025659561157227,55,11
1.091202020645142,74,7
0.7890892028808594,41,10
0.8852570056915283,57,7
0.6682198047637939,36,8
2.009174108505249,162,11
1.769289970397949,137,12
1.622265100479126,122,10
1.003262996673584,68,7
1.750522136688232,141,6
1.076334953308105,74,7
1.96563982963562,159,7
1.439970016479492,105,13
2.10563588142395,174,8
0.9541330337524414,63,8
0.2270729541778564,0,0
1.904882907867432,156,7
2.227220773696899,185,9
1.592607021331787,122,10
0.8847959041595459,55,10
0.4750649929046631,8,17
0.5175631046295166,22,8
1.695213079452515,130,7
0.7568628787994385,36,16
1.941355228424072,160,7
1.075098991394043,71,9
1.633195877075195,128,13
0.3433940410614014,3,8
0.4148318767547607,7,12
0.9178409576416016,61,8
0.9759740829467773,62,12
1.820907115936279,148,7
1.86190390586853,147,9
1.385603904724121,102,10
1.089046001434326,73,10
0.9065558910369873,59,7
1.4809889793396,108,15
1.370749950408936,100,9
2.145910024642944,181,7
1.924621105194092,162,7
0.3742809295654297,4,8
1.49650502204895,111,13
1.495193004608154,112,12
1.560062885284424,123,7
1.402324914932251,100,17
0.3921940326690674,1,12
0.7780900001525879,48,6
0.6382739543914795,32,6
1.216824054718018,88,12
2.171917200088501,183,8
1.472763061523438,112,7
1.132025003433228,80,6
0.8645560741424561,53,7
1.017822027206421,72,8
1.689987897872925,125,15
1.813982963562012,148,7
1.097115993499756,78,8
0.5027670860290527,18,9
1.960592985153198,157,10
1.685719966888428,132,6
2.049317836761475,166,11
1.28043794631958,92,11
1.795562028884888,143,8
1.026753187179565,72,8
1.642618894577026,127,13
1.400589942932129,104,8
0.5599570274353027,23,8
1.21060585975647,91,7
1.8888099193573,145,16
1.591109991073608,125,8
1.492934942245483,107,13
0.7731001377105713,35,15
0.9929080009460449,60,16
0.4920270442962646,12,12
0.8807570934295654,48,14
1.042041063308716,72,10
1.846839904785156,149,12
1.96934986114502,165,9
1.599522113800049,126,7
1.485874176025391,112,13
1.486576080322266,111,10
1.836565971374512,152,7
0.6078879833221436,30,10
1.315932989120483,101,7
2.087568044662476,172,15
1.194750070571899,83,8
1.163992166519165,84,7
0.6154320240020752,27,8
2.041898965835571,169,8
1.596151828765869,124,8
1.739058017730713,139,7
1.505414009094238,118,10
1.539260149002075,122,7
1.775872945785522,142,11
0.5467460155487061,17,10
0.7311720848083496,32,15
0.9941461086273193,64,9
1.761836051940918,140,8
1.407421827316284,104,7
2.195204973220825,184,11
1.700627088546753,135,8
0.3785450458526611,4,8
1.815438032150269,143,10
0.4580569267272949,5,18
1.590649127960205,120,11
1.223335027694702,86,8
1.825026988983154,148,8
1.081094980239868,73,8
0.8319270610809326,46,14
2.130519866943359,177,7
1.710942983627319,135,7
1.625177145004272,119,18
0.6065499782562256,31,6
0.4674789905548096,14,9
2.128366947174072,181,7
1.810014963150024,146,6
0.767387866973877,45,7
1.046265125274658,73,7
0.9934570789337158,67,7
1.010820865631104,66,6
1.440351963043213,110,7
1.500616073608398,116,6
1.298437833786011,93,12
1.888773918151855,149,10
1.145950794219971,81,8
1.593116044998169,122,7
2.015176057815552,168,7
0.5093789100646973,21,7
0.6706829071044922,32,8
0.871337890625,54,9
1.769974946975708,140,9
1.552117824554443,118,7
1.729599952697754,138,9
1.379240036010742,106,8
1.280716180801392,92,7
0.6871888637542725,38,8
0.4649410247802734,15,7
2.015811920166016,162,8
1.317073106765747,97,7
1.429020881652832,106,8
1.712400913238525,136,8
1.38555383682251,95,16
1.197029113769531,84,9
0.2229111194610596,0,0
0.9659121036529541,65,8
1.183188915252686,83,6
0.9788401126861572,58,14
1.693999052047729,134,8
1.811836004257202,150,7
1.171895027160645,86,8
1.365158796310425,103,7
1.123292922973633,81,9
0.8398640155792236,46,10
1.29753589630127,93,9
2.168509960174561,182,9
