2.742683887481689,252,8
2.033978939056396,172,8
2.175143957138062,185,14BEGIN TEST
My_block.spin_turn
2.919162034988403,120,0
3.247484922409058,165,0
2.69686484336853,95,0
1.944841146469116,34,0
3.902427911758423,189,0
3.165608167648315,168,0
3.455914974212646,186,0
3.196967124938965,168,0
2.23738694190979,84,0
2.650624990463257,126,0
1.762855052947998,13,0
2.85265588760376,129,0
2.032819986343384,16,0
2.469565153121948,101,0
1.999943017959595,66,0
2.279924869537354,76,0
3.345705986022949,181,0
2.590159893035889,108,0
2.264498949050903,51,0
1.812631845474243,31,0
3.06818413734436,155,0
1.607027053833008,6,0
2.541366100311279,103,0
3.540693998336792,183,0
1.781532049179077,5,0
3.462910175323486,176,0
2.429340124130249,87,0
3.337269067764282,161,0
2.934623003005981,137,0
1.616873025894165,10,0
3.079982042312622,131,0
2.392308950424194,67,0
2.948654174804688,139,0
2.030464172363281,37,0
2.373292922973633,83,0
2.239809036254883,44,0
3.137656927108765,145,0
3.070241928100586,123,0
2.209268093109131,84,0
2.560062885284424,113,0
2.259970903396606,71,0
3.062433958053589,155,0
1.785116195678711,13,0
2.22068190574646,77,0
1.970507860183716,53,0
2.082824945449829,63,0
3.459197998046875,182,0
1.717633008956909,8,0
2.435682058334351,95,0
3.606680154800415,182,0
1.900453090667725,22,0
2.498260974884033,86,0
2.866024017333984,142,0
2.52134108543396,116,0
1.692422866821289,21,0
2.489291906356812,69,0
3.107753038406372,152,0
2.924008846282959,150,0
2.71513819694519,108,0
1.817409992218018,20,0
2.649978876113892,130,0
2.965508937835693,107,0
2.862920999526978,135,0
3.514594078063965,161,0
3.091002941131592,138,0
2.178348779678345,84,0
3.059748888015747,137,0
3.297402858734131,147,0
2.749919891357422,124,0
1.711513042449951,23,0
2.262422800064087,64,0
1.823310136795044,41,0
2.166471004486084,80,0
2.552917003631592,76,0
2.682521820068359,79,0
0.246150016784668,0,0
2.953200101852417,148,0
2.800426006317139,122,0
2.501101016998291,86,0
1.922360181808472,17,0
2.912546157836914,112,0
2.394585132598877,103,0
1.818688869476318,20,0
2.844755887985229,120,0
4.612300872802734,184,0
3.354420900344849,146,0
3.482936859130859,152,0
1.684099912643433,16,0
2.019418954849243,72,0
1.926218032836914,16,0
3.539216995239258,174,0
3.548896074295044,161,0
3.03982400894165,149,0
2.70114803314209,101,0
2.405839920043945,90,0
2.928727149963379,125,0
2.139518976211548,58,0
1.536164999008179,35,0
3.403831958770752,168,0
2.105875968933105,51,0
2.556936979293823,78,0
2.838804006576538,136,0
1.908159971237183,43,0
1.642582893371582,8,0
3.080475091934204,161,0
2.28187894821167,79,0
3.212639093399048,171,0
3.54199481010437,182,0
2.991365194320679,130,0
1.71159291267395,17,0
2.069480895996094,58,0
2.701218128204346,83,0
2.649896144866943,121,0
2.124030113220215,80,0
3.128977060317993,124,0
3.173655033111572,148,0
2.418004989624023,73,0
3.654380083084106,167,0
2.842423915863037,137,0
3.716552972793579,137,0
