0.6566460132598877,86,2
0.2765650749206543,10,0
0.6037530899047852,98,1
0.3746371269226074,29,0
1.210493087768555,192,3
0.6445999145507813,79,9
0.7205851078033447,3,2
0.7986900806427002,136,0
0.4654269218444824,55,1
0.4888129234313965,49,12
0.3674130439758301,40,9
0.9833939075469971,155,0
0.4334890842437744,27,6
0.7163851261138916,101,0
0.4219310283660889,31,5
0.4262740612030029,29,4
0.2947840690612793,21,2
0.7860620021820068,123,9
0.693418025970459,93,4
0.4600450992584229,20,3
0.5946619510650635,69,9
0.5607810020446777,61,8
0.3609800338745117,39,8
0.5914599895477295,95,1
0.2769010066986084,26,1
0.692734956741333,107,7
0.4966690540313721,69,7
0.9408290386199951,133,9
0.8840968608856201,130,6
0.4000251293182373,53,6
0.8711090087890625,131,4
0.4593379497528076,45,9
1.268905878067017,206,4
0.4937100410461426,75,4
1.189399003982544,194,0
0.6964261531829834,97,3
0.6816511154174805,102,9
1.099177837371826,181,2
1.056375026702881,163,7
0.5801398754119873,85,0
0.4910829067230225,79,7
0.3602161407470703,35,8
1.157246112823486,178,7
0.4854071140289307,64,9
0.3924729824066162,59,6
0.438727855682373,37,7
0.4374880790710449,54,2
0.8718101978302002,137,1
0.05947518348693848,7,2
0.5498008728027344,72,3
0.5903270244598389,101,0
1.190437078475952,183,8
0.6720170974731445,113,3
1.102402925491333,177,2
0.4801390171051025,71,7
0.6833250522613525,111,3
0.9675278663635254,146,6
0.7185811996459961,100,5
0.5859990119934082,87,4
0.5906481742858887,95,3
0.9142029285430908,141,3
0.7244079113006592,99,4
0.7079358100891113,103,1
0.9013431072235107,141,1
0.3810441493988037,31,3
0.6510798931121826,103,2
0.5970890522003174,96,2
0.876986026763916,126,4
0.688417911529541,87,10
0.6865007877349854,115,0
0.5197710990905762,9,2
0.8911218643188477,138,10
1.001723051071167,164,1
0.4138610363006592,38,6
0.8683772087097168,133,1
0.8806140422821045,132,4
0.5854320526123047,99,0
0.6142590045928955,89,8
0.3053779602050781,10,1
0.4822120666503906,23,4
0.4717800617218018,60,3
0.5937619209289551,8,0
1.204108953475952,201,1
0.449944019317627,47,6
0.4472899436950684,36,8
0.4602088928222656,53,2
0.3709120750427246,50,10
0.6973519325256348,102,0
0.2845418453216553,32,2
0.5229721069335938,13,3
0.4999508857727051,76,3
1.10063099861145,166,11
1.158980846405029,178,4
0.6771020889282227,102,8
0.6481399536132813,105,5
1.017956018447876,163,3
0.2984061241149902,36,5
0.7818150520324707,140,0
0.3895251750946045,53,9
0.8010921478271484,134,5
0.7233631610870361,98,4
1.170825958251953,178,11
0.5617821216583252,79,1
0.7433569431304932,94,8
1.102634906768799,180,1
0.4030311107635498,27,3
0.2870328426361084,23,3
0.7805600166320801,128,8
0.7079439163208008,114,5
1.085960865020752,174,4
0.3740360736846924,50,7
0.9387269020080566,143,5
1.1316819190979,186,3
0.2964539527893066,16,3
0.3655159473419189,32,10
1.107402086257935,174,6
0.7125530242919922,106,1
0.4040641784667969,60,5
0.4815220832824707,78,4
1.055710077285767,169,5
0.5125629901885986,58,6
0.5716860294342041,81,9
0.8739490509033203,144,9
0.7936859130859375,141,2
0.9326910972595215,153,3
0.01009488105773926,0,0
1.148131847381592,184,3
0.4711301326751709,10,1
1.252739906311035,200,8
0.7324979305267334,103,2
0.8525059223175049,116,7
0.6341300010681152,1,1
0.4480330944061279,63,7
0.3236119747161865,45,5
1.152758121490479,180,6
0.9739339351654053,145,11
0.809290885925293,119,4
0.3929858207702637,59,4
0.2925209999084473,25,4
0.2778899669647217,15,1
0.3908741474151611,29,4
0.1784069538116455,11,2
0.705927848815918,101,3
0.9124000072479248,138,3
